review,sentiment
"insanların mutluluk ve huzur vereceği garantisi yok maalesef	
",0
"kabiliyet yoksunusun 
",0
"kafayı yemek üzereyim		
",0
"kalan sms:1980  bitiş tarihi:8ocak - OÇ SUN TURKCELL 
",0
"kameram bozuldu hafiza yerle bir oldu resim cekip gonderemiyorum lutfen bana bir cihaz hediye edin magduriyetimi arz ediyorum :) 
",0
"kamil koç-türkcell 1 bilet alana 1 bilet bedava kampanyası kocaman bir kandırmacadır...AYIP !!! 
",0
"kampanya iptali teyidi için 2 gün telefon etmesi beklenilen, sinirlenince hattı iptal etme başvurusunun 10. dk.sında arayan firma 
",0
"kontör yüklediğim anda bitiyo sikicem ha napıyo bu turkcell 
",0
"kontörlü hatlardan vergi kesilmeye başlaması da yeni adetiniz olmalı...! 
",0
"#hayattansogutanseyler ""Dur bir mesaj ataLim sevgiLisinden zannetsin."" diye mesaj atan turkcell 
",0
"kubat lı turkcell reklamı nasıl mı? bok gibi o kadar nefret ediyorum ki çıktığı gb kapatıyorum.. Syn Ciliv sen böle hatalar yapmazdın ama! 
",0
"küçük kuzenime neden yere çöp attın diyip yararlı bir abla olmak istemiştim ki sana mı sorcam diyip arkasını döndü ve götünü salladı	
",0
"kıza tiyatroya gidelim madem bigün devlet tiyatroları ucuz diorum aaaa gnctrkcll yok mu orda da diyo!  ne düşünüosun bu konuda? 
",0
"la bebe siye gece gece uğraştırma beni	
",0
"la ne gudubet bir hafta	
",0
"millet gece sevgilisini arar ben yatakta kaybolan telefonumu arıyorum bakın bu dramdır	
",0
"mutluluk bile acı veriyor çünkü sonu var biliyorum.	
",0
"mutluluk bize spam atmış	
",0
"mutluluk deyince aklıma hiçbir şey gelmiyor		
",0
"mutluluk diye bişey yok	
",0
"""10 mb limitsiz"" internet bağlantsına kota koyan zihniyeti kınıyorum  #superonline 
",0
"#hayattansogutanseyler onemli bir mesaj beklerken gelen msjin turkcell den olma kafasi. 
",0
"müşterilerinizi cekim gücünüz gibi kaybedeceksiniz... #turkcellcekimgucu #FF 
",0
"of bu nasıl bi gece çok kötü ama en kötüsü değil	
",0
"oooffff.. gece gece naptın be @istanbulfm886 bu şarkı her defasında beni benden alıyor..	
",0
"oooffff.. gece gece naptın be @istanbulfm886 bu şarkı her defasından beni benden alıyor..	
",0
"sinir krizi geçirmek için güzel bi gece	
",0
"sizin için uyumadım gece taymlaynını bekledim gerizekalı gibisiniz şu an çok pişmanım	
",0
"superonline hayrına aramaz pek. bence aç yüzüne kapat :)) 
",0
"tam böyle yatmaya hazırlanırken burnuna yemek kokuları gelir uyuyamazsin yaa iste en buyuk acı bu olsa gerek		
",0
"tatil dediğin de göz açıp kapayıncaya kadar bitiyor bak. İyi Geceler	
",0
"tikky kızlar için mimiksiz selfie çekip altına 'Bahar geldiğinde mi ben böyle olurum yoksa böyle olduğumda mi gelir bahar' yazma vakti.	
",0
"#hayattansogutanseyler uykunun en guzel yerinde Turkcell'den mesaj gelmesi. 
",0
"uyuyamadim amk ne sıkıcı bi gece	
",0
"varamaz gecenin farkına varamaz uyuyanlar https://t.co/tdCZCD0rLT	
",0
"vur uykuma zincirleri dursun anlar,	
",0
"yada ceremesini ben çekiyorum. Sanırım artık 13 yıllık Turkcell hizmetini değiştirme vakti geldi. Vadafone haklı galiba.. Pess.... 
",0
"yarın turkcell'i basalım o zaman 
",0
"yarısını kaçırdım @nevzatcicek inşallah tekrarı vardır bu gece.. yada yakında	
",0
"yaz elsin tatil yapayım istiyorumm artıkk puff	
",0
"yaziklar olsun Turkcell yaziklar olsun Armes Group 
",0
"yeni aşk hayatında mutluluk filan dilemek mi bak sakın 	
",0
"yeni yila hic bir sevdigimi arayamayarak muthis bi giris yapmami sagladiginiz icin tesekkurler. Acin artik hattimi ltf. Opt. Bye. 
",0
"#keske TURKCELL 2 ve 3 Gb internet paketlerini de hizmete sunsa da bende limitimi doldurdugum ve EKNET de alamadigim icin magdur olmasam!!! 
",0
"yeni yılda daha uygun internet paketleri bekliyoruz turkcelden. 
",0
"yine bütün TİMlerin yepyeni tabelaları değişiyor. bu ne israf ya vergiden mi düşüyorsunuz napıyorsunuz ? anlamadım 
",0
"yine mi turkcell reklamı :D 
",0
"yok arasaniz ne olacak bilmiyorum 3 saattir baglanti kuramiyorum yine wifi deyim bir de vinn diyosunuz kanser olur insan 
",0
"yok bu kadar reklama göre uydu hızında sanırsın 
",0
"yok cnm Turkcell hep öyle malesef:S	 
",0
"yok dava acmam terk ederim 	 
",0
"zamanında millet bbgyi kınardı özel yaşamı öldürdü diye şimdi herkes kendisini göstermenin derdinde çok ilginç =) 
",0
"zaten 4 çeker diyip metroda çekmeyen tek slogana sahip :( 
",0
"zaten iletişim kalitesi çok kötü. Ben hiç memnun kalmadım Avea dan. Türkcell pahalı hizmet iyi 
",0
"#osesturkiye Hol. The voice'daki Vodafone red roomdan sonra #Turkcell 'in sarı odası pek bir şahsiyetsiz kalmış.#Acun 
",0
"zehir zıkkım bir gece daha	
",0
"zuzu turkcell 2 gündür mesaj atmıyo kesin baska biri var :( 
",0
"Çalış. Çünkü sen öğrencisin. Çünkü duyguların yok. Robotsun çünkü. Hayatının baharında sadece derslerine çalış. Aşık olma. Gezme. Dolaşma.	
",0
"Çirkin şansı diye birşey yok arkadaşlar, kendimden biliyorum.	
",0
"Çok abartıldığı kadar bir film değil. Hele kesinlikle Yılmaz Erdoğan ın en iyi filmi değil.  
",0
"Çok pisliksin türksel -.- 
",0
"Çok şükür! superonline ile problemim çözüldü. 
",0
"Çözüm varmı bizde hala superonline çözüm bulamadı :) 
",0
"Çüşşşşşşş turkcel sms paketını 14 tl yapmısssssss ohaaaa yanı napmaya calısıyosun sen turkcelll! 
",0
"Öf be amip Turkcell sinirlerimi bozuyosun ! 
",0
"#parasineyseverelimde türkcell boş yere ikide bir mesaj göndermesin!!! 
",0
"Öf sıkıcı bir gece amk	
",0
"Öl turkcell, öl ! 
",0
"Ölmeden önce söylenen son sözler; (calisilan sirket turkcell)Sayın patron arkadaşlarla birlikte topluca vodafone'a geçiyoruz (toplu katliam) 
",0
"Ömrünün baharında yarım bırakılmış insanlar gibi... http://t.co/KVkpT2Zotw	
",0
"Önce bedava dakikan bitti dedin, sonra hiç eksilmeyen bir 589 dk. verdin, şimdi de 55 dakikan kaldı diyorsun.N'apmaya çalışıyorsun Turkcell? 
",0
"Önce iletim raporu geliyo sonra bakıyorum iletilmedi beklemede. Turkcell sen benimle dalgamı geciyosun acebaa? 
",0
"Önüne GeLene Unuturum Demek KoLay !!.. -Sana Bişe Söleyim mi ? Karşına Geçsem , Unuttunmu.. ? Desem.. -Ruhun donar    SeLoCAn 
",0
"Öyle bir yerdeyim ki şimdi ne seni sevebiliyorum ne senden başka birini.	
",0
"Öyle çok şey istemiyorum bi tutam sevgi ve birazcıkta mutluluk istiyorum artık yaaa	
",0
"Özgecanımızı unuttun mu Fatih Abi Bu olanlara insanın aklı #yetmiyor dimi ? 
",0
"#parasineyseverelimde Şu turkcell reklamlarından kurtulalım be hacı ! 
",0
"Öztürk tiplemesi bile Turkcell'i sevmemek için bir sebep aslında. 
",0
"Özür dileyip pişman olanlara daha çok kızdığımız doğrudur.  Bu gece de bu salaklara yakacağım bir adet sigara.	
",0
"Öğrenmek istediğiniz numara Turkcell numarası değildir diye bi mesaj geldi sanırsam numarası taşıyanlardan biri... siktir et uğraşamam ya... 
",0
"Üç günlük dünya için gayret üstüne gayret,Ebedi bir yaşam için gayret yok hayret. 	
",0
"çalarken dinletlerde Blues müzikler niye yok?! 
",0
"çekirge ssk civarlarında türkcell sıçmış durumda  tek diş hat var be utanç verici bir durum utandım ben şahsen: 
",0
"çok sıkıldım bu Turkcell den, ayrılsam kime geçicem hepsi aynı bok :( 
",0
"çok üzülüyorum sana bir bilsen sana özel iyi geceler mesajı atıcam 
",0
"çorlu merkezde 3g yayını var iken 24 ay abone olarak multivinn aldım.20 gün sonra 3g kesildi.nedenin sordum ? şu anda öyle dendi ! 
",0
"çözüm merkezi lütfen duyun sesimi ve beni arayıp sorunumu çözün artık 48 saat olcak !!! 
",0
"#parasineyseverelimde şu kubatın olduğu turkcell reklamları bi kalksın 
",0
"çünkü bende maalesef 11 yıl o kazıkçı operatörde (turkcell)kaldım ordan biliyorum:) 
",0
"ödediğimiz tel faturalarının %25'i KDV, %18'i de ÖİV. Yani devlet turkcell hep beraber geçiriyor anlayacağın. 
",0
"ölümün soğuk nefesi hissettim	
",0
"ömrümü yiyen iki şeyden biri turkcell -.- 
",0
"ön ödemede değil cekim gücünde sorun. Hayat cam kenarında telefonla konuşurken guzel 
",0
"önce beni araması gerkiyormuş :D bunu TİM'de söylediler. gülsem mi ağlasam mı ne biçim hizmet anlayışı ??? ekimden beri... 
",0
"önce ttnet sonra Turkcell sinirden kafayı yedirttiniz be bana 
",0
"önerisi ile faturalı hatta gectim tarifem 500 dk 19,00 tl olduğu dışında bişey söylenmedi, Aralık 27 sinde 43,60 tl lik faturam 
",0
"önümde farklı boyutta 4 ekran, sözde internet bağlantılı 3 alet; 1 biri çalışmıyo 1 biri. turkcell d ttnet d internet isini çözemedi gitti. 
",0
"öyle ama avea igrenc ya. Bi kere arkadaslarim turkcelli 10.000 sms fln var.	 
",0
"#parasineyseverelimde şu turkcell günlük 167 sms yapmaktan vazgeçsin 
",0
"özetle bu akşamımı rezil eden VODAFONE dan artık nefret ediyorum. Turkcell de kazık mazık ama hakkaten kaliteli. donmek gerekiyor 
",0
"öğlen attığım mesajlar şimdi iletiliyor.oha turkcell 
",0
"İki gündür aynı saatte telefonumun bağlantısı komple gidiyor vs...Sıkıntı oluyor.Canımı sıkma turkcell!Şuanda 3G yok meselâ! 
",0
"İnadına yapar gibi ne kadar yemek reklamı varsa koymuşlar televizyona		
",0
"İnsanlarının önünde dans etmek mutluluk veriyor diye beni bir anda basit bir teşhirciye dönüştürüp yeteneğimi sıradanlaştıramassın ki. Duru	
",0
"İnsanın evrim geçirerek ulaştığı en iyi organının mutsuzluk,en az evrim geçiren yerinin organının mutluluk vermesi ilginç.Evrime karşıyım...	
",0
"İnternetim tarihinde hiç bu kadar yavaşlama görmemişti! Sağol Superonline gözlerinden öpüyorum!... 
",0
"İnternetime yaklaşık 2 haftadır dümdüz sövüyorum hemde öyle böyle değil,sanırım artık SuperOnline zamanı geldi.. Üzgünüm UyduNet 
",0
"İyi gece üstü kapalı bir küfür gibi..	
",0
"İçim daralıyor,ferahlık ver, huzur ver,sabır ver sen Allahım....	
",0
"#simdikiaklimla  tim 'den taahhütlü cihaz almazdım... 
",0
"İş çıkışı cafe de  bir yorgunluk kahvesi içmek güzel görünüyor deyilmi. Aslında bok gibi amnkym	
",0
"ınternet paketım bıtmek uzere ya 1 ay bıle olmadı turkcell allah belanı versın 
",0
"ısık hızında oldugunu ıddıa ettıklerı ınternetı 8 gunde baglayamıyorlar 
",0
"ŞAİBE,ŞİKE,FENERBAHÇE #3kelimeyle2011 
",0
"Şafak Türküsü Gece Hüzne Eş. ..	
",0
"Şimdi  Turkcell için Özcan Deniz'den geliyor: ""Sen beni öldürcen mi, çıldırtcan mı canım?"" 
",0
"Şimdi uzaklardasın... http://t.co/rhDIie6d…		
",0
"şerefsiz onursuz tamamen kapitalist ve hileci bir firma sizi ödemeli ariyorlar ya ilave çalıyorlar 29 krs 
",0
"şikayet kaydı açtırıyorum 48 saat arayan arkadaş 30 saniyede işlemimi yapıyor.yine aynı şey oldu 48 saat daha.. 
",0
"şu 3 günlük superonline deneyimim sonucu söyleyeyim: öyle bişey yok. :) 
",0
"#superonline abone olmak isteyen arkadaslarim oncelikle benim tecrubelerime basvursunlar. Eminim cevirmeli modemle baglanacaklardir. 
",0
"“Bir özlemdir... Gece... Ve... Hüzündür... Durur yürekler... Aynı divana... Saf saf... Hasretliktir... Sessizce... Sevgiliye. Ey Aşk...""	
",0
"""183"" umarım bu rakamın sonunda ""tl"" ibaresi yoktur :-) Turkcell deyince aklıma sadece fatura geliyor :-) 
",0
"#superonline cilar beni dinlemeyip yine o anlasmali sitelerden test yaptilar. Sonuc husran! 20 olmasi gereken hiz zor bela 8 cikti. 
",0
"#superonline ekip yollamis.Hizima carrima curruma bakiyor.Yaptigi ilk sey hiz testi yapilan web siteleri. O site sonuclarini kabuletmem dedim 
",0
"#superonline fiber internet 'in Adil Kullanım haksızlığına sessiz kalmayın. Emsal karar çıktı:   RT! 
",0
"#superonline yalan atmasanız iyidi söz veriyosanız tutmalısınız isminiz çalışanlarınız yüzünden zarar görüyor . 
",0
"#superonline yine birincil dns sunucusu hatasi verdi baglanamiyorum 
",0
"#superonline çalışanıyla birde davalık oldum,tamamen usülsüz bilgilendirmeyi ses kaydıyla ispatladıgım için birde dava açtılar bana :) 
",0
"#ttnet 75tl fatura oduyorum ona uyuz oluyorum 
",0
"#turkcell #avea Ariköy sitesi akkavak sokak no 11 uskumruköy sariyer'de telefon cekmiyo, 1 aydir ariyorum sizi bi vericiyi tamir edemediniz 
",0
"#turkcell #vodafone #avea Turkcell Gold Plus Paketine Alternatif arıyorum arkadaşlar. Lütfen yardımcı olun :) #Turkcell 'den bıktım. 
",0
"#turkcell 32.000.000 adamı memnun etmek kolay değil biliyorum ama, şu bizim Yaşamkent'teki baz istasyonlarını bi halletseniz şık olmaz mı? 
",0
"""Aradiginiz kisi baska bi görüsme yapiyor."" diyecegine kiminle görüsüyor onu söylesen gözüme girebilirdin tcell! 
",0
"#turkcell BASINKÖYde ""0"" çeker!!! hayat paylaşına güzelmiş hepsi yalan!! 
",0
"#turkcell Turkcell çekmiyor arkadaş kim ne derse desin, ' Duyuyor musun? ' ' Alo? ' ' Pardon telefon kesildi ' hep aynı 
",0
"#turkcell adam gibi saatlerde mesaj atmayı öğren artık! 
",0
"#turkcell adinda bir telefon operatoru var.deli dumrul dan besbin beter.Para carpmanin adi #turkcell olmus.eline ver kolunu kurtaramiyorsun 
",0
"#turkcell amacın ne olum sapığım oldun her gece her gece arayıp duruyosun ben de ciddi bi şekilde açıyorum efendim diye bi git allasen ya 
",0
"#turkcell bi kendine gelsen artik! Normalde 3g ceken yerlerde neden edge? 
",0
"#turkcell bilgi mesajları bokunu çıkardı ama gece gecede bu kadar yüklenilmez ki... 
",0
"#turkcell biraz daha bonkör olabilirsin. 
",0
"#turkcell bu ay ki giderlerini bugun benden carptigi paralarla yapacakmis. 
",0
"#turkcell den tiksiniyorum 3G fln hak getire artik.. Reklam kampanyalariyla insan etkilemeye calismaktan bska bi ise yaradiklari yok!!biktik 
",0
"""Ayda saaaadece 20 liraya her yöne 200 dakika artııı 100 SMS veeeee tam tamına 100 mb internet""diye reklam yapan türkcell ne kafası yaşıyor? 
",0
"#turkcell her yerde 4 çeker diye hava atma hala Kinaliada açıklarında çekmiyor telefon 
",0
"#turkcell i ariyorum beni yanlis bilgilendirdiniz sikayet etmek istiyorum diyorum musteri temsilcisi mealesef diyor yok boyle bisey 
",0
"#turkcell kadar serefsiz bi operator daha bilmiyorum :/	 
",0
"#turkcell kampanyaları içerisndeki süpriz fatura #hayattansogutanseyler den biri olarak değerlendiriyorum konudan müzdarip var mı? 
",0
"#turkcell koca #baskentuniversitesi kampusunde hala edge takilioruz... Yakismadi bu sana 
",0
"#turkcell paylasinca guzel degil,carpinca guzel. 
",0
"#turkcell seni Allah'a havale ediyorum. 
",0
"#turkcell senin yüzünden sevglimle rahat konuşamıyorum -_- defol ! 
",0
"#turkcell wc'deki çekim gücünle beni ergene bağlatacaksın yani bunu diyorum benden kork. 
",0
"#turkcell çık hayatımdan. 
",0
""" Silgi tozlarını biriktirip, onları yuvarlayarak uzun bir ip yapanlar var mı aramızda? :) Haydi RT edin!"" Cocukken evet :D 
",1
"#2012hayallerimin ilk sırasında aylardır söyleyip durduğum gibi numaramı Turkcell'e taşımak var. Hayal olarak kalmasın ama. Nioğğlur. 
",1
"Aşkımla güzel bir gece https://t.co/UAwnc1ltbx	
",1
"Babamın yüzündeki o mutluluk herşeye bedeldi.	
",1
"Bahar  geldi.Hoşgeldi... http://t.co/nWJLLD7jyp	
",1
"Bahar cocuklari ;) https://t.co/SxQKxQnKo9	
",1
"Bahar değil, âdeta bir yaz günü.. (@ Mavi Yelken in İstanbul) https://t.co/clIwGyEg4U	
",1
"Bahar geldi dersler deniz kenarina alindi;) (@ Tarihi Çınaraltı Aile Çay Bahçesi in Üsküdar, Türkiye) https://t.co/7hkHAhdeRM	
",1
"Bahar gelince bey öğrencilerimizin italyan modasına uygun giyinmeleri çok hoş diyen mericin agzını yicem	
",1
"Bahar gelmis hoş gelmiş http://t.co/oGShc1nXHA	
",1
"Bahar kendini gösterdi! Bu güzel havayı sağlıklı bir yürüyüşle değerlendirmek lazım :)	
",1
"Baharı cok seviyorumm  https://t.co/v9nnVuOtyz	
",1
"#2012tahminleri Turkcell'deki sesli komut anlama sistemi hayatın her alanına yayılacak. 
",1
"Baharım <3 ... Yenekli öğrencim <3 https://t.co/Mob81LECyC	
",1
"Bazı insanlar huzur kokuyormus	
",1
"Bazı insanların varlığı bile mutluluk sebebi.	
",1
"Başarılarılarını kıskanmadığınız aksine gerçekten mutluluk duyduğunuz insanlar sizinle olsun	
",1
"Beklemedigin bir anda beklemedigin bir şarkıyla yüzünde bir tebessüm belirir de icine mutluluk dolar ya hanı iste dersin o zaman iyi ki :))	
",1
"Ben artık korkmuyorum, her şeyde bir hikmet var.. Gecenin sonu seher, kışın sonunda bahar......	
",1
"Ben ki her nisan bir yaş daha genç  Her bahar biraz daha aşığım ☺ Kadir http://t.co/zf9eRHyq84	
",1
"Bence film çok hoştu ne bekleyerek gidiyor beğenmeyenler anlamadım. 
",1
"Beni affet bu gece	
",1
"Benim teyzem gibisi yok bir bir bitane   http://t.co/O87PdsEooC	
",1
"#3kelimeyle2011 Gelecek Güzel Gelecek 
",1
"Beyaz show da Zara  mukemmelsin bu gece	
",1
"Bi Turkcell , bi de Coca-Cola reklamları beni derinden etkliyo lan 
",1
"Bi turkcell calisani olarak soylemek istedim Superonline=Turkcell ,hizmet kalitemzden hic suphe yok:)tabiki superonline 
",1
"Bilmediğim acayip turkcell numarası;şu kontorsuz ve dar zamanlarımda mesajlarınla bana destek olduğun ve yalnız bırakmadığın için teşkürler. 
",1
"Bir Acar dünyaya geldi bu gece :) Amcamın oğlu oldu allah analı babalı büyütsün inşallah ☺️☺️	
",1
"Bir başka mutluluk müjdeliyor sanki çiçekler.	
",1
"Bir insanın yeter ki kalbi büyük olsun inanın başka hiçbirşeye ihtiyacı yok	
",1
"Bir kadın güçlüdür aslında. Hatta erkeklerden çok daha güçlüdür; Ama ister ki, erkeğin gücü kendisine huzur versin.	
",1
"Bir kızın tipine bakarak instagramının kilitli olup olmadığını anlayabiliyorum	
",1
"Bir mutluluk var ki gülüşüyle verdiği , sanırsın Tarsus il olmuş.	
",1
"#3kelimeyle2011 basarı, performans, keyif... 
",1
"Bir parça tebessüm yıllarımı karşılar	
",1
"Bir ses bu kadar mı huzur verir	
",1
"Biraz vicdan, Biraz bahar, Biraz yağmur, Birkaç kitap, Az geçmiş, Biraz hayal, Çokça umut, Herkese iyi gelir…	
",1
"Birde sabah uyanınca sevdiğin insandan gelen uzun mesajın verdiği mutluluk var. Varmış yani ben bilmiyorum da duydum.	
",1
"Birden mutluluk geldi	
",1
"Biri var o varken buralar hep bahar	
",1
"Birileri eline telefonu aldığında ilk sizi arıyorsa ne mutlu size. Mutluluk sevdiklerinizle paylaşılır , acılar en sevdiklerinizle Kaldırılmış el	
",1
"Birkaç yıldır dinlemediğiniz bir şarkıyı duyduğunuz an gelen mutluluk hissi.	
",1
"Bizim köye bahar gelmis anne Zafer işareti #papatya #bahar #pembe #huzur #burda @ Borlu, Manisa, Turkey https://t.co/EGfU0j7qG8	
",1
"Boyle basit bir dunyada sen benim icin cok ozelsin	
",1
"#3kelimeyle2011 enbuyuk ask, sagLlk,en cok egLence (: 
",1
"Bu Turkcell cok iyi lan.Durduk yere mesaj atıyor, kampanyalarıyla mutlu ediyor falan.Sevgilim gorup kıskanır umarım. 
",1
"Bu Turkcell ile  aramız her ne kadar iyi olmasa da böyle hediyeler verdikce gözüme giriyorlar :D 
",1
"Bu Turkcell pusula uygulaması iPhone kullanıcıları için büyük nimet. Oturduğum yerden nöbetçi eczane kaç metre ötemde bana söylüyor. 
",1
"Bu Turkcell'de çok terbiyesiz ha , heryerde çekiyor. 
",1
"Bu gece başka güzell 	
",1
"Bu gece de #BeyazShow harikaydı.	
",1
"Bu gece depresyondan değil heyecan ve mutluluktan uyuyamıyorum	
",1
"Bu gece düşlerim dehşetli güzel	
",1
"Bu gecede bunla iyi geceler diyoruz :) esen kalın	
",1
"Bu nasıl bir mutluluk Allah'ım şükürler olsun.	
",1
"#3kelimeyle2011 süper bir yıldı. 
",1
"Bu yatak bu kadar huzur vermeyi nerden öğrendi	
",1
"Bugun turkcell bana kiyak geciyor :) 
",1
"Bugun turkcell cagri merkezini aradim, resmen buyulendim tebrikler #turkcell 
",1
"Bugunde onunlaydim hergun daha bi mutluluk olusuyo icimde	
",1
"Bugunku mutluluk sebebiiiii http://t.co/uGhDKj0AyI	
",1
"Bugün Turkcell tarafından çekilişe katıldığım için tebrik aldım. O zaman anladım ki benim içinz, için büyük bir adım atmışım. 
",1
"Bugün kırlangıçlarda geldi tam bahar oldu.. http://t.co/Dk5GpA6Ipb	
",1
"Bugün siyasete bahar geldi... Cumhurbaşkanı bisiklete bindi, Başbakan Galata Köprüsünde balık tuttu... böyle görüntülere ihtiyaç var	
",1
"Bundan sonrasını onlar düşünsün biz gayet memnunuz vodofondan. 
",1
"Burda da Turkcell olaydi iyiydi. 
",1
"#3kelimeyle2011 şamata gırgır eğlence :D 
",1
"Büyük ödül Turkcell Teknoloji'ye 
",1
"Canım allah yukardan mutluluk indirdi galiba	
",1
"Ciceklerim mis gibi baharı getirdii:) @TweetinFatihi tesekkur ettim:) http://t.co/WEGoUj4kpp	
",1
"D&R'a gel, kitaplığına bahar gelsin. #bahar #indirimi https://t.co/wHSqaPdA39	
",1
"Damarımıza dokunan bir konu. ama tarafsız işlemiş yönetmen konuyu. bence kesinlikle gidip izleyin. ve şunu da belirteyim, mutlaka sinemada izleyin. 
",1
"Dün dayanamadım yine gittim filme yine ilk kez izlemişim gibi çok etkilendim. 
",1
"Dünya bir yana sen bir yana:) http://t.co/2qVqCIrChu	
",1
"EN İNANDIRICI MARKA YİNE TURKCELL HER ZAMAN TURKCELL 
",1
"En iyisi   düşünmen bile vakit kaybı :D 
",1
"En pıtırcık mevsim bahar •°•°	
",1
"#BeyazShow Neşe Eğlence Komedi Kahkaha Mutluluk Demek Beyazıt Demek adamın Hası O kadar net		
",1
"En sevdiğim şarkı kubat'ın hayat paylaşınca güzel şarkısı. En son aldığım albüm, kubat'ın ""hayat paylaşınca güzel"" albümü. 
",1
"En sevdiğimle, en sevdiğimiz yerde :) #sesimseninleolsun #bahar #papatyalar #seğmenler @ Seğmenler Parkı https://t.co/r5B4rAn4gV	
",1
"En sonunda!!! Artik burda da Turkcell hattim calisiyooorrrr!!! :)) 
",1
"En yeni en iyi iPhone 4S interneti ile birlikte 99 TL'den başlayan tekliflerle Turkcell farkıyla.... 
",1
"Erguvanlar da açmış... özledim bir bahar havasını çiçek kokularıyla süslemeyi...	
",1
"Ericsson 688:) zamaninin en saglam ve sik telefonlarindan biriydi bence... 
",1
"Erken yatmanin verdigi mutluluk Tatli ruyalaaar	
",1
"Evet çok begendim 
",1
"Evimdeyim oh mis huzur dinlenme (@    Petek home   in Istanbul) https://t.co/CZGBtO8xrU	
",1
"Fatmayı çok seviyorum ya iyi ki tanıdım lan bize yemek yapıyo o olmasa açlıktan ölürüz.		
",1
"#BeyazShow Süpersin sen ya rütük Yaşadı bu gece 	
",1
"Fazla sevmeyeceksin abicim. Ben bunu der bunu bilirim. Aşk nefret gurur hırs mutluluk bunlardan hep bir tutam olacak.	
",1
"Film gerçekten çok güzeldi. Yapılmış en iyi Türk yapımlarından biriydi. Uzun zamandır bu tarz filmleri bekliyorduk.	 
",1
"Filmin son sahneleri beni çok etkiledi film bittikten sonra 5 dk. koltuğunuzdan kalkamıyorsunuz. 
",1
"Fragmanlarını izlediğimde çok beğenmiştim. Şunu düşündüm bu film Amerika yapımı olsaydı Levet Üzümcü Oscar adayı olabilirdi 
",1
"Gece 12-1 de maç yapması da ayrı bi zevkli ha.	
",1
"Gece 2 de eve gelip tost yapmak...	
",1
"Gece Olunca hep bi tweet atma isteği. Nerden geliyorsun böyle	
",1
"Gece cok nays	
",1
"Gece dinlenen müzik başkadır	
",1
"Gece esen rüzgar gibisi yok	
",1
"#BeyazShow mutluluk kaynagi	
",1
"Gece gece bari bu kadar reklam koymayın be	
",1
"Gece gece başladılar yine karamsarlığa daha 8 hafta var puan kaybeden tek takım biz değiliz her an her şey değişebilir az güvenin şu takıma	
",1
"Gece gece ciğköfte candır benzemez koma geneye (@ MAYDA's HomE) https://t.co/qekz9E4414 http://t.co/31RtF4qrJU	
",1
"Gece gece duygulandırdın anne  http://t.co/5PUkIMUyGO	
",1
"Gece gece iyi güldüm 	
",1
"Gece gece korku filmi izlicezz :D	
",1
"Gece gece mübaregide anmış olduk #BeyazShow @dembabafoot :)) http://t.co/syGdSH4inx	
",1
"Gece gece yapılıcak en kötü şey eski mesajları okumak. Oturdum geçen yaz almanya zamanındaki sohbetleri okudum da, ağladım ağlıycam :(	
",1
"Gece gezmeleri  http://t.co/inda4xtmXl	
",1
"Gece gezmelerindeyiz sizle ugrsmycm	
",1
"""Sanmasınlar yıkıldık,sanmasınlar çöktük;bir başka bahar için sadece yaprak döktük"" nice senelere BEŞİKTAŞIM...	
",1
"#BirazYiyecek biraz değil tam hazırlayın, temiz kaplarda yenebilecek şekilde su da hazırlayın,ölmezsiniz korkmayın,hayat paylaşınca güzel. 
",1
"Gece merhamet ister.Gelecek der durur.Gecenin yüzünü kara çıkarmaz sevdiğim.Kara sevdalara tutulan şu geceyi neyle teselli edeyim.Gel. k.s	
",1
"Gece ne kadar karanlık ve ürkütücü olsa da sabredersek gündüzü görebiliriz .. #FatihinEmanetiAyasofyaAçılsın	
",1
"Gece oldu yine şarkılar evrim geçirmeye başladı	
",1
"Gece tatlı bir hüzün gecesi #MüzeyyenSenar havasında #kanun notasi tadında. .	
",1
"Gece yarısı bir dua nice bin belayı def eder	
",1
"Gece yemek yemek zararlı olsaydı buzdolabının içinde ışık olmazdı.	
",1
"Gece ölür insan ve sabah dirilir. Her yeni gün yeni başlangıçları getirir. Gününü şifalandır. Affet ve özgürleş. Nms	
",1
"Geceleri  metabolizmam fazla çalışıyor benim yanlış ayarlanmış galiba gündüz acıkmıyorum gece olunca bir kuzu devircekmişim gibi	
",1
"Geceme huzur veren sen olduktan sonra varsın gündüzler savaş alanı olsun.	
",1
"Geldi bahar ayları gevşer gönül yayları :d	
",1
"#HandeYener süperdin. #VolgaTamoz 'de öyle. Bu akşam yalıpark yıkıldi. En güzel gece ❤	
",1
"Gerçekten güzel mi bu hayat? Yoksa bahar geldi ondan mı?	
",1
"Geçen yaz gün olur ararım diye otelden yürüttüğüm pamuk parçası bile anlık mutluluk sebebim oldu ya pes peeeees http://t.co/a2XvZLhLGm	
",1
"Gidin ve mutlaka izleyin. Recep ivedik ve kolpaçino severlerde uzak dursun çünkü bu film tarzı onların kapasitesini aşar...	 
",1
"Gripten nasıl kurtuluruz?: Abdi İbrahim, baharın gelmesine rağmen artan grip vakalarına karşı… http://t.co/6lrPukLyLL #takipleselim	
",1
"Gök mavi güneş sarı derken Outdoor eğitimine günler kala :)))))) mis gibi bahar kokuyor http://t.co/kcIeBrBlS7	
",1
"Gözlerine bakınca kendimi görmekten daha büyük bi mutluluk olamazdı sanırım	
",1
